"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Canada","2016A000011124","Unclassified occupations","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104587537","1.12.19.1","280","E","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104587537","1.12.19.1","","F","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104587537","1.12.19.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104587537","1.12.19.1","","F","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104587537","1.12.19.1","","F","","","0"
"2022-07","Canada","2016A000011124","Unclassified occupations","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104587540","1.12.20.1","55","A","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104587540","1.12.20.1","","F","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104587540","1.12.20.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104587540","1.12.20.1","","F","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104587540","1.12.20.1","","F","","","0"
"2022-07","Canada","2016A000011124","Unclassified occupations","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104587543","1.12.21.1","","F","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104587543","1.12.21.1","","F","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104587543","1.12.21.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104587543","1.12.21.1","","F","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104587543","1.12.21.1","","F","","","0"
"2022-07","Canada","2016A000011124","Unclassified occupations","8 years or more","Job vacancies","Number","223","units","0","v104587546","1.12.22.1","","F","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","8 years or more","Job vacancies","Number","223","units","0","v104587546","1.12.22.1","0","","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","8 years or more","Job vacancies","Number","223","units","0","v104587546","1.12.22.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","8 years or more","Job vacancies","Number","223","units","0","v104587546","1.12.22.1","0","","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","8 years or more","Job vacancies","Number","223","units","0","v104587546","1.12.22.1","0","","","","0"


